User ID,Clothing ID,Rating
0227,00097,1
0230,00248,0
0391,00087,0
0058,00218,2
0743,00213,0
0389,00495,2
0646,00470,1
0513,00356,1
0551,00444,1
0109,00458,0
0474,00289,2
0762,00352,0
0626,00324,1
0269,00337,0
0329,00253,2
0421,00454,0
0093,00433,0
0962,00012,0
0691,00474,2
0533,00071,0
0375,00324,2
0867,00437,0
0184,00037,2
0614,00299,2
0816,00021,1
0110,00086,2
0858,00319,2
0901,00020,2
0147,00282,1
0554,00294,2
0885,00248,2
0617,00033,2
0368,00434,1
0679,00459,2
0051,00477,2
0118,00313,1
0269,00342,2
0186,00034,2
0585,00407,2
0981,00266,0
0149,00224,1
0241,00309,0
0356,00384,0
0019,00250,2
0849,00201,0
0902,00083,1
0375,00417,2
0465,00007,2
0517,00069,2
0990,00160,2
0054,00332,2
0111,00210,0
0034,00079,1
0644,00211,1
0157,00076,2
0349,00314,2
0081,00367,1
0655,00129,1
0390,00341,0
0167,00021,1
0361,00317,1
0651,00454,2
0602,00189,1
0310,00437,0
0481,00310,0
0408,00033,1
0479,00123,2
0550,00474,0
0068,00247,2
0367,00299,2
0912,00176,0
0791,00022,1
0084,00024,1
0481,00052,2
0473,00248,1
0949,00130,2
0825,00064,0
0887,00299,2
0873,00137,2
0722,00074,0
0269,00265,2
0571,00127,1
0123,00260,1
0367,00139,2
0064,00094,1
0553,00463,1
0445,00238,0
0242,00209,1
0044,00226,0
0528,00240,0
0722,00083,0
0178,00006,1
0900,00318,0
0015,00165,2
0180,00130,2
0234,00419,2
0737,00319,2
0337,00462,2
0539,00358,1
0377,00500,2
0998,00380,2
0718,00487,0
0445,00291,2
0830,00260,0
0115,00429,1
0889,00405,0
0851,00002,1
0927,00272,0
0074,00497,0
0235,00345,1
0822,00172,0
0203,00101,0
0686,00315,0
0316,00474,1
0671,00021,0
0224,00204,0
0461,00166,2
0460,00089,0
0743,00280,0
0320,00326,0
0664,00155,0
0615,00396,1
0190,00259,2
0076,00314,0
0712,00177,2
0445,00307,1
0555,00214,1
0237,00411,2
0838,00055,1
0139,00442,2
0317,00255,2
0144,00161,2
0750,00240,1
0112,00357,1
0592,00261,1
0622,00302,2
0274,00054,2
0568,00180,0
0978,00472,0
0768,00202,2
0521,00057,1
0366,00243,2
0441,00085,1
0784,00074,1
0212,00195,1
0857,00383,2
0572,00228,0
0132,00389,2
0473,00266,2
0958,00454,1
0269,00226,2
0180,00116,2
0268,00438,1
0794,00175,1
0775,00345,1
0595,00354,0
0089,00087,2
0508,00373,2
0680,00184,1
0607,00165,2
0893,00015,2
0241,00436,2
0179,00118,1
0625,00128,0
0618,00497,1
0737,00465,0
0206,00200,2
0252,00070,2
0001,00138,1
0897,00172,2
0354,00384,1
0567,00404,0
0576,00103,1
0674,00450,0
0201,00173,0
0385,00331,0
0236,00073,2
0969,00106,0
0994,00325,2
0990,00441,0
0838,00055,0
0517,00144,1
0454,00209,1
0776,00173,0
0283,00183,2
0362,00191,0
0473,00001,1
0738,00054,0
0288,00494,0
0016,00415,2
0695,00274,1
0721,00264,2
0312,00123,0
0118,00041,0
0445,00166,0
0258,00462,1
0948,00393,0
0757,00071,0
0300,00176,1
0588,00361,2
0120,00011,0
0352,00198,1
0515,00349,2
0616,00474,2
0999,00114,2
0908,00031,2
0784,00024,2
0272,00194,2
0431,00208,2
0494,00286,0
0508,00303,0
0558,00190,0
0341,00445,1
0461,00403,0
0837,00144,1
0931,00401,2
0349,00297,1
0471,00111,2
0996,00175,2
0204,00022,0
0733,00264,2
0731,00026,2
0911,00240,1
0236,00266,2
0041,00375,1
0833,00025,0
0491,00054,0
0469,00193,0
0932,00220,2
0060,00180,1
0093,00500,2
0623,00095,1
0486,00097,0
0681,00311,0
0397,00244,1
0165,00444,0
0211,00366,0
0018,00097,2
0117,00336,1
0400,00396,0
0787,00291,0
0744,00068,2
0921,00079,1
0919,00054,2
0625,00468,2
0435,00152,2
0977,00268,2
0597,00057,0
0507,00492,1
0979,00214,2
0699,00148,0
0463,00485,2
0037,00164,2
0481,00438,2
0263,00008,1
0044,00420,2
0469,00260,2
0721,00320,2
0953,00078,0
0371,00339,0
0699,00426,2
0777,00300,0
0674,00408,1
0518,00309,0
0773,00480,1
0906,00392,0
0490,00055,0
0342,00118,0
0896,00235,1
0062,00458,2
0958,00463,0
0178,00452,0
0331,00084,1
0541,00462,2
0254,00334,0
0480,00407,1
0907,00074,1
0926,00179,1
0445,00364,1
0577,00490,2
0190,00478,0
0527,00173,2
0054,00456,1
0941,00328,2
0592,00118,1
0050,00299,1
0050,00343,1
0907,00335,2
0948,00116,2
0574,00285,1
0365,00426,2
0176,00357,1
0168,00496,0
0163,00191,2
0107,00424,1
0056,00320,1
0093,00313,1
0705,00435,0
0143,00482,2
0361,00310,2
0173,00298,1
0644,00488,2
0992,00174,0
0541,00132,1
0307,00471,0
0885,00400,2
0294,00480,0
0844,00349,0
0301,00057,0
0361,00290,1
0358,00460,0
0236,00235,2
0738,00294,1
0899,00237,0
0152,00338,1
0143,00344,1
0785,00389,0
0685,00487,1
0271,00111,2
0155,00034,1
0254,00144,2
0294,00477,0
0531,00059,0
0115,00404,2
0953,00156,0
0500,00203,0
0543,00329,0
0074,00332,1
0479,00166,2
0414,00227,0
0463,00214,0
0706,00313,2
0472,00470,1
0940,00237,1
0183,00451,2
0411,00467,1
0790,00402,1
0561,00438,1
0291,00161,2
0477,00258,0
0954,00286,2
0738,00322,0
0443,00166,0
0081,00097,2
0295,00064,1
0770,00052,0
0101,00422,2
0464,00292,2
0364,00499,2
0851,00261,2
0601,00168,0
0323,00004,2
0827,00111,1
0902,00462,2
0461,00020,2
0935,00109,2
0560,00314,1
0350,00050,2
0611,00057,2
0968,00369,2
0057,00139,2
0911,00466,2
0011,00297,2
0921,00229,2
0894,00054,1
0315,00208,0
0989,00034,0
0806,00397,1
0268,00032,1
0001,00245,2
0235,00175,2
0477,00227,0
0916,00146,0
0896,00321,0
0685,00405,0
0910,00191,0
0968,00459,0
0172,00020,1
0964,00458,0
0866,00324,2
0677,00001,2
0639,00438,0
0286,00461,1
0908,00269,0
0477,00274,2
0804,00156,2
0082,00427,1
0203,00261,1
0614,00401,2
0490,00110,1
0721,00022,1
0344,00200,1
0974,00223,2
0112,00135,2
0763,00014,1
0692,00180,2
0966,00313,2
0433,00242,1
0140,00048,2
0306,00340,1
0002,00373,1
0308,00132,0
0877,00132,1
0983,00452,1
0230,00339,2
0764,00105,2
0391,00483,0
0109,00458,2
0524,00196,2
0894,00036,0
0128,00345,2
0417,00053,2
0202,00169,2
0205,00458,0
0299,00172,1
0219,00480,2
0879,00163,2
0341,00281,0
0930,00104,2
0044,00002,1
0530,00318,2
0032,00184,1
0994,00141,1
0973,00316,0
0349,00166,0
0093,00274,0
0545,00307,2
0811,00072,1
0418,00094,2
0382,00162,2
0303,00183,0
0964,00169,0
0889,00030,2
0188,00057,0
0719,00039,0
0100,00182,0
0270,00363,2
0641,00463,2
0796,00365,2
0863,00225,0
0287,00228,2
0301,00235,0
0394,00132,0
0292,00451,0
0293,00128,1
0871,00334,2
0058,00168,1
0792,00076,1
0787,00230,1
0762,00444,1
0240,00197,0
0618,00318,0
0610,00244,2
0297,00429,1
0864,00152,0
0005,00315,2
0606,00372,2
0903,00353,0
0966,00026,0
0673,00009,2
0961,00346,2
0611,00339,1
0525,00475,2
0972,00364,2
0990,00397,1
0596,00414,2
0434,00233,2
0360,00137,2
0775,00429,1
0984,00422,1
0702,00068,2
0246,00119,1
0925,00009,1
0387,00369,1
0339,00123,0
0802,00277,1
0791,00396,1
0071,00441,1
0792,00027,0
0130,00361,0
0520,00280,0
0843,00259,0
0729,00339,1
0869,00211,0
0684,00142,2
0776,00280,2
0498,00276,0
0650,00453,1
0252,00293,0
0677,00024,2
0902,00039,2
0762,00041,2
0646,00453,2
0933,00083,0
0314,00137,0
0151,00486,2
0842,00182,1
0606,00457,1
0522,00336,2
0566,00440,0
0592,00491,2
0782,00463,2
0114,00121,2
0665,00191,2
0754,00128,0
0747,00248,0
0012,00347,1
0020,00092,1
0179,00176,2
0643,00211,0
0966,00284,2
0531,00322,2
0763,00072,1
0990,00315,1
0502,00241,1
0881,00100,2
0299,00157,0
0825,00109,1
0868,00181,0
0014,00005,1
0275,00133,2
0410,00018,1
0507,00307,1
0465,00202,1
0150,00206,2
0242,00009,1
0010,00118,0
0500,00261,1
0940,00263,0
0114,00411,2
0809,00356,2
0080,00263,2
0778,00257,0
0932,00077,0
0647,00445,2
0978,00409,0
0812,00100,1
0580,00340,2
0013,00225,2
0168,00065,0
0274,00303,0
0477,00358,0
0045,00416,1
0391,00259,0
0881,00488,2
0804,00043,2
0376,00367,2
0386,00492,0
0556,00470,0
0804,00314,2
0355,00032,0
0813,00038,2
0378,00439,0
0880,00219,0
0910,00261,1
0592,00259,1
0803,00216,1
0055,00246,0
0409,00484,1
0497,00255,1
0603,00163,0
0113,00090,1
0517,00242,1
0450,00120,0
0542,00066,1
0367,00086,0
0933,00110,2
0836,00099,1
0384,00199,0
0222,00357,2
0451,00315,1
0860,00280,1
0735,00476,0
0873,00163,2
0586,00142,2
0932,00374,2
0693,00426,1
0369,00083,1
0241,00336,2
0838,00058,1
0376,00137,2
0199,00351,2
0932,00153,0
0681,00478,1
0618,00192,1
0976,00389,1
0322,00016,0
0303,00366,0
0404,00100,0
0349,00158,1
0461,00358,2
0477,00420,2
0899,00038,2
0874,00156,1
0676,00062,1
0289,00049,0
0067,00460,0
0917,00155,2
0048,00076,2
0029,00239,0
0076,00438,2
0347,00204,2
0778,00434,1
0641,00319,1
0858,00479,0
0454,00005,1
0893,00475,1
0882,00118,1
0012,00460,2
0867,00145,0
0190,00174,1
0856,00472,0
0236,00249,0
0831,00426,0
0432,00063,1
0833,00054,0
0763,00251,1
0781,00337,0
0969,00073,0
0254,00241,0
0855,00033,2
0234,00497,1
0478,00253,1
0245,00107,2
0670,00458,2
0967,00377,1
0007,00409,0
0550,00110,2
0942,00285,2
0445,00461,1
0181,00346,0
0970,00298,1
0969,00365,2
0269,00180,0
0448,00404,1
0298,00275,2
0176,00092,2
0024,00316,0
0345,00243,2
0493,00458,1
0030,00073,0
0681,00332,0
0713,00346,1
0181,00390,1
0189,00277,0
0725,00322,0
0851,00090,2
0661,00492,1
0926,00137,2
0039,00205,0
0613,00371,0
0908,00382,0
0538,00368,0
0741,00406,0
0009,00247,2
0003,00117,2
0332,00096,1
0772,00428,2
0063,00174,1
0876,00262,1
0495,00354,2
0883,00373,1
0900,00337,1
0593,00309,1
0146,00466,0
0651,00421,1
0426,00286,1
0732,00480,2
0773,00435,2
0537,00441,2
0454,00075,2
0839,00488,0
0369,00001,2
0832,00077,1
0173,00178,0
0275,00293,1
0692,00445,2
0370,00497,1
0935,00189,2
0013,00115,2
0569,00114,0
0567,00105,0
0505,00154,2
0822,00483,2
0843,00015,0
0852,00451,2
0512,00415,1
0158,00163,0
0515,00196,1
0036,00118,0
0860,00497,0
0317,00201,2
0436,00350,1
0913,00215,2
0732,00306,1
0464,00166,1
0330,00133,1
0594,00159,0
0577,00106,2
0843,00149,2
0741,00139,0
0580,00254,0
0558,00188,1
0250,00248,1
0910,00212,2
0267,00281,0
0459,00104,2
0479,00134,0
0368,00229,0
0401,00284,1
0052,00144,1
0134,00341,0
0537,00410,0
0935,00063,2
0811,00220,0
0739,00001,1
0043,00456,0
0821,00449,2
0536,00165,2
0422,00154,0
0757,00407,2
0314,00456,2
0345,00085,2
0195,00236,0
0831,00093,2
0968,00472,1
0953,00158,0
0536,00389,0
0623,00111,0
0453,00260,2
0453,00072,1
0890,00301,0
0752,00226,1
0299,00286,0
0803,00369,1
0460,00090,2
0866,00144,1
0646,00380,0
0805,00369,1
0135,00015,2
0865,00065,2
0148,00432,1
0803,00232,1
0065,00311,1
0022,00371,2
0193,00173,0
0384,00499,0
0640,00146,0
0113,00316,1
0369,00082,0
0473,00395,1
0332,00070,0
0312,00440,2
0611,00237,2
0637,00435,0
0385,00392,2
0603,00351,1
0931,00052,0
0182,00124,2
0302,00304,2
0600,00450,1
0671,00090,0
0450,00210,0
0615,00324,0
0877,00143,1
0123,00312,1
0746,00363,2
0617,00394,2
0418,00254,2
0478,00253,1
0941,00313,1
0087,00049,2
0930,00348,1
0177,00317,1
0869,00022,0
0203,00182,2
0730,00110,0
0829,00394,0
0737,00497,2
0419,00104,0
0098,00101,1
0298,00113,1
0981,00455,1
0971,00173,1
0633,00257,1
0390,00304,0
0790,00281,0
0664,00489,1
0342,00362,1
0100,00379,2
0792,00433,0
0939,00485,2
0998,00080,1
0919,00324,0
0662,00227,2
0943,00410,1
0472,00240,2
0978,00298,2
0384,00423,0
0797,00198,0
0904,00084,1
0380,00260,2
0597,00295,0
0547,00262,1
0251,00143,1
0717,00171,2
0436,00269,0
0461,00191,2
0387,00263,2
0956,00011,0
0192,00032,1
0822,00146,1
0974,00056,2
0365,00326,0
0312,00354,2
0181,00245,1
0792,00441,1
0509,00459,1
0142,00029,0
0415,00476,2
0214,00391,1
0459,00135,0
0328,00022,1
0933,00462,2
0795,00041,0
0590,00356,2
0812,00212,0
0348,00212,0
0513,00390,2
0237,00118,0
0662,00224,1
0254,00213,1
0265,00181,2
0748,00344,2
0961,00187,1
0946,00087,0
0098,00321,2
0159,00118,2
0161,00242,0
0857,00058,2
0731,00249,1
0689,00368,0
0701,00437,1
0306,00177,2
0412,00307,1
0972,00304,2
0713,00340,1
0063,00334,2
0139,00071,1
0688,00059,1
0559,00106,1
0677,00020,0
0961,00309,1
0577,00354,1
0437,00352,1
0183,00164,0
0390,00292,2
0706,00461,0
0199,00341,2
0714,00296,1
0319,00038,0
0923,00085,1
0225,00085,1
0070,00239,1
0529,00354,1
0273,00220,2
0736,00002,0
0032,00036,2
0240,00379,0
0434,00053,1
0475,00274,0
0080,00300,2
0255,00064,2
0661,00194,1
0997,00363,1
0959,00349,2
0216,00317,1
0970,00308,1
0588,00226,2
0362,00148,1
0146,00338,2
0210,00205,1
0272,00488,0
0806,00180,1
0536,00109,0
0778,00045,1
0122,00323,1
0236,00111,0
0147,00188,1
0163,00461,2
0824,00319,0
0214,00455,2
0590,00256,2
0349,00015,1
0880,00324,1
0906,00424,0
0370,00017,0
0136,00169,0
0831,00461,2
0519,00079,0
0025,00130,1
0625,00046,2
0954,00160,0
0076,00462,0
0249,00036,1
0957,00468,1
0510,00063,1
0804,00329,0
0761,00404,1
0548,00385,2
0007,00353,2
0165,00025,1
0342,00387,1
0546,00337,2
0148,00458,2
0908,00317,1
0596,00009,1
0979,00133,1
0132,00016,0
0543,00055,0
0478,00229,2
0980,00201,0
0492,00391,1
0535,00298,0
0984,00237,1
0925,00487,0
0570,00071,1
0150,00082,1
0313,00080,1
0440,00467,2
0468,00144,2
0478,00290,0
0416,00359,2
0195,00364,2
0126,00077,1
0256,00064,0
0509,00162,2
0993,00216,2
0350,00235,1
0989,00342,1
0338,00003,0
0260,00099,1
0077,00155,2
0445,00232,2
0725,00491,0
0641,00059,1
0983,00362,0
0132,00005,2
0948,00325,1
0397,00019,0
0245,00052,1
0379,00362,0
0094,00199,1
0184,00426,0
0099,00465,2
0202,00296,2
0582,00102,2
0769,00129,2
0538,00166,0
0862,00339,1
0478,00448,1
0720,00299,1
0801,00414,0
0198,00071,0
0897,00166,0
0806,00449,1
0605,00484,2
0864,00121,0
0638,00280,0
0887,00037,2
0620,00295,0
0892,00062,2
0716,00265,0
0071,00252,2
0500,00448,0
0967,00240,0
0562,00353,0
0727,00179,1
0658,00216,1
0733,00471,0
0772,00238,0
0560,00118,1
0838,00084,0
0710,00491,2
0902,00251,1
0605,00031,1
0963,00073,0
0700,00458,2
0638,00076,2
0686,00205,0
0526,00406,2
0696,00115,2
0555,00209,0
0154,00021,2
0060,00400,1
0306,00464,0
0816,00227,0
0818,00175,0
0458,00331,2
0890,00404,2
0591,00163,0
0899,00132,2
0378,00252,1
0676,00245,0
0597,00181,2
0196,00064,0
0282,00014,0
0711,00455,2
0120,00168,0
0958,00231,1
0875,00250,0
0070,00124,2
0965,00258,0
0886,00311,0
0889,00266,0
0457,00003,0
0920,00130,2
0435,00192,1
0255,00477,2
0915,00025,2
0085,00196,0
0725,00017,1
0504,00432,1
0772,00150,1
0148,00313,0
0295,00047,2
0968,00125,0
0243,00370,2
0659,00029,2
0497,00236,0
0917,00026,1
0802,00013,1
0780,00005,0
0737,00241,2
0618,00244,0
0949,00094,2
0067,00358,0
0844,00161,0
0062,00470,1
0591,00078,0
0255,00427,1
0514,00128,1
0410,00247,0
0766,00328,2
0858,00429,0
0520,00048,1
0455,00331,1
0265,00327,0
0051,00373,2
0727,00167,0
0176,00431,0
0061,00235,0
0177,00133,0
0788,00332,2
0060,00467,0
0903,00208,2
0255,00267,1
0136,00021,0
0363,00061,0
0897,00446,1
0418,00353,2
0730,00253,1
0738,00383,1
0864,00195,0
0628,00228,2
0969,00047,1
0171,00069,0
0362,00373,1
0349,00357,0
0311,00497,1
0509,00448,2
0253,00374,0
0706,00472,2
0955,00213,2
0173,00465,0
0912,00006,1
0195,00381,2
0326,00469,1
0715,00336,0
0090,00205,2
0736,00344,0
0831,00190,0
0567,00049,0
0312,00037,2
0621,00042,2
0442,00214,0
0285,00320,2
0427,00128,1
0808,00169,2
0703,00098,2
0519,00359,0
0984,00290,2
0941,00090,2
0786,00411,1
0787,00240,2
0326,00379,2
0412,00051,1
0133,00288,2
0938,00077,0
0349,00069,2
0183,00426,1
0930,00488,1
0554,00204,2
0039,00400,0
0035,00059,1
0508,00003,0
0386,00080,2
0866,00322,1
0340,00194,1
0137,00463,1
0776,00315,1
0718,00230,0
0980,00346,0
0874,00446,1
0735,00219,2
0267,00165,0
0190,00408,0
0391,00103,0
0024,00184,2
0733,00263,2
0991,00236,0
0805,00277,1
0043,00433,1
0350,00193,0
0590,00482,2
0516,00345,0
0885,00350,1
0085,00407,2
0561,00261,1
0398,00235,0
0476,00313,2
0753,00068,2
0456,00036,0
0163,00238,1
0471,00057,2
0007,00414,1
0522,00483,0
0482,00438,0
0724,00074,0
0191,00020,0
0695,00040,1
0082,00111,0
0232,00454,1
0501,00271,1
0075,00215,1
0868,00237,2
0961,00028,2
0157,00045,1
0690,00272,1
0382,00099,2
0510,00009,0
0847,00445,1
0271,00476,2
0422,00455,0
0780,00315,1
0140,00260,0
0360,00363,2
0118,00463,2
0345,00296,1
0755,00364,2
0752,00253,0
0624,00258,1
0605,00136,0
0563,00242,1
0564,00183,1
0972,00286,2
0717,00089,2
0834,00229,2
0753,00425,0
0358,00256,0
0383,00016,1
0530,00262,0
0892,00065,0
0175,00196,2
0755,00219,0
0382,00196,0
0369,00077,2
0180,00431,0
0269,00132,2
0335,00088,2
0286,00471,1
0851,00231,2
0147,00257,2
0101,00185,1
0504,00385,1
0865,00443,0
0495,00061,2
0371,00018,2
0433,00211,1
0820,00307,1
0129,00133,0
0239,00249,2
0631,00323,1
0905,00345,0
0077,00107,2
0323,00437,2
0909,00248,2
0116,00465,0
0322,00169,1
0719,00202,0
0818,00484,2
0898,00002,0
0071,00126,0
0911,00160,0
0918,00243,2
0474,00224,1
0158,00034,2
0703,00123,1
0880,00024,2
0214,00415,2
0153,00067,1
0416,00393,1
0872,00395,2
0343,00487,0
0144,00224,1
0512,00302,1
0185,00456,1
0327,00411,2
0810,00272,2
0141,00376,2
0701,00323,2
0640,00038,1
0125,00365,1
0106,00283,1
0534,00213,2
0442,00242,1
0699,00409,1
0568,00168,1
0467,00392,0
0575,00074,1
0516,00495,0
0715,00024,0
0541,00460,1
0796,00120,1
0024,00297,2
0761,00403,1
0282,00368,2
0751,00148,2
0266,00077,1
0747,00363,1
0001,00412,1
0946,00049,1
0315,00474,2
0059,00074,2
0902,00083,0
0793,00008,0
0774,00296,1
0166,00377,2
0701,00307,2
0599,00230,2
0289,00184,2
0787,00170,1
0131,00143,2
0978,00190,2
0531,00371,0
0980,00038,1
0336,00251,1
0213,00363,1
0221,00449,1
0305,00425,0
0650,00060,2
0693,00219,1
0507,00253,2
0683,00278,0
1000,00500,2
0784,00349,0
0687,00415,0
0477,00319,2
0762,00276,0
0095,00064,2
0564,00400,0
0378,00314,2
0322,00023,1
0614,00480,1
0357,00074,0
0344,00164,2
0493,00141,1
0567,00438,1
0465,00057,0
0792,00034,2
0889,00442,0
0921,00442,1
0916,00256,2
0232,00026,2
0208,00264,1
0743,00083,1
0321,00371,2
0678,00201,2
0429,00311,2
0464,00430,2
0450,00079,0
0894,00025,2
0485,00155,1
0669,00349,1
0426,00271,1
0369,00033,2
0654,00031,1
0924,00127,0
0516,00224,0
0501,00404,2
0833,00053,2
0014,00220,1
0555,00056,1
0896,00429,0
0223,00334,1
0328,00249,1
0363,00010,2
0028,00158,2
0978,00287,1
0120,00315,1
0955,00436,0
0001,00216,1
0454,00119,1
0779,00442,2
0174,00005,0
0038,00360,2
0431,00122,0
0071,00240,1
0495,00119,0
0179,00328,1
0656,00008,0
0629,00240,1
0658,00451,2
0345,00209,2
0263,00332,1
0545,00408,1
0890,00285,1
0887,00442,1
0880,00208,1
0060,00185,0
0178,00170,1
0038,00403,2
0301,00331,0
0114,00013,0
0383,00001,1
0376,00389,0
0235,00064,1
0797,00235,2
0362,00458,0
0115,00414,0
0424,00467,2
0937,00476,0
0710,00205,0
0991,00291,1
0079,00475,1
0889,00255,1
0035,00046,0
0281,00330,1
0352,00236,2
0185,00086,2
0939,00198,2
0491,00080,2
0536,00449,0
0086,00123,2
0640,00248,1
0232,00307,1
0622,00125,0
0029,00030,1
0296,00177,1
0796,00417,1
0067,00456,2
0244,00364,0
0345,00243,0
0057,00285,2
0027,00261,1
0284,00260,2
0134,00440,1
0054,00465,1
0619,00419,2
0935,00259,1
0872,00304,0
0092,00225,0
0650,00463,0
0596,00107,1
0434,00312,1
0691,00433,0
0037,00454,2
0815,00222,1
0404,00460,2
0847,00186,2
0340,00077,2
0826,00113,0
0309,00188,1
0729,00036,0
0064,00156,1
0749,00402,2
0405,00379,2
0374,00016,0
0642,00445,2
0986,00131,0
0529,00371,0
0476,00289,1
0138,00104,1
0665,00194,1
0070,00351,1
0411,00469,1
0509,00038,1
0565,00442,0
0958,00150,2
0376,00489,0
0469,00298,1
0412,00269,2
0424,00377,0
0680,00112,2
0561,00321,0
0138,00343,2
0877,00026,1
0823,00032,1
0827,00353,2
0703,00116,0
0966,00380,0
0642,00447,0
0268,00466,0
0367,00118,2
0178,00089,2
0550,00093,0
0744,00440,2
0724,00439,2
0546,00339,1
0250,00136,2
0334,00480,0
0665,00191,0
0848,00208,2
0498,00026,1
0628,00319,0
0771,00405,1
0776,00286,2
0078,00093,2
0098,00228,0
0786,00084,2
0991,00024,0
0132,00389,2
0298,00079,2
0028,00378,1
0256,00167,2
0269,00110,0
0191,00425,0
0528,00361,1
0506,00282,0
0950,00152,0
0463,00204,0
0419,00024,2
0279,00417,2
0040,00328,2
0705,00254,0
0463,00079,0
0409,00320,2
0158,00362,2
0014,00236,1
0405,00181,0
0626,00150,1
0516,00274,0
0209,00296,0
0589,00147,0
0808,00236,0
0413,00393,2
0789,00055,0
0794,00469,0
0392,00021,2
0924,00488,2
0969,00301,2
0726,00124,0
0013,00012,1
0991,00291,0
0709,00027,0
0080,00276,0
0616,00125,0
0739,00027,2
0496,00484,0
0433,00067,1
0328,00486,1
0633,00463,1
0795,00429,2
0735,00289,1
0214,00034,0
0188,00279,1
0099,00099,0
0318,00199,0
0037,00451,0
0160,00126,1
0032,00434,0
0098,00161,1
0918,00129,0
0711,00103,1
0224,00333,1
0279,00207,1
0423,00129,0
0972,00413,0
0528,00446,1
0011,00302,1
0261,00393,1
0513,00373,1
0141,00346,2
0472,00385,0
0371,00145,0
0953,00460,0
0742,00005,2
0592,00249,0
0512,00380,0
0175,00005,1
0599,00487,2
0097,00218,1
0478,00481,1
0593,00319,2
0926,00417,0
0716,00201,0
0493,00152,1
0391,00391,2
0193,00064,1
0070,00387,1
0232,00257,1
0361,00374,0
0822,00250,2
0118,00267,0
0522,00203,2
0736,00071,0
0662,00124,0
0544,00340,2
0415,00445,1
0923,00352,2
0520,00183,1
0214,00016,1
0372,00176,0
0820,00064,2
0616,00147,2
0165,00099,0
0959,00013,0
0178,00216,1
0204,00127,2
0691,00136,2
0525,00144,0
0013,00179,1
0302,00047,2
0605,00476,1
0480,00353,2
0046,00424,2
0683,00193,2
0717,00174,1
0085,00281,0
0487,00357,0
0195,00123,0
0384,00194,0
0124,00360,0
0999,00370,2
0727,00004,2
0725,00001,1
0976,00284,0
0196,00316,0
0551,00021,2
0407,00179,1
0366,00432,0
0923,00089,2
0279,00162,0
0771,00236,1
0504,00007,1
0761,00303,2
0705,00126,0
0082,00072,1
0754,00150,0
0390,00053,0
0790,00463,2
0598,00219,1
0409,00287,1
0383,00092,1
0816,00203,2
0377,00486,1
0682,00020,0
0179,00476,0
0489,00204,1
0011,00399,0
0449,00299,0
0186,00261,1
0706,00365,2
0321,00239,1
0458,00443,1
0117,00136,1
0584,00003,1
0397,00095,2
0155,00323,2
0549,00311,0
0773,00114,2
0524,00078,0
0411,00313,0
0523,00312,0
0813,00219,1
0788,00349,0
0482,00054,2
0973,00484,2
0713,00130,2
0122,00213,1
0250,00314,1
0441,00495,2
0449,00232,1
0450,00219,0
0546,00240,1
0745,00051,1
0913,00479,2
0219,00354,2
0950,00433,1
0463,00001,2
0078,00159,2
0149,00451,0
0621,00208,1
0592,00428,1
0143,00305,0
0227,00428,2
0029,00096,2
0460,00391,1
0443,00265,2
0205,00370,1
0145,00416,0
0747,00161,0
0994,00475,1
0896,00087,2
0901,00078,2
0456,00045,2
0204,00257,0
0175,00467,2
0132,00187,2
0149,00184,1
0850,00108,2
0889,00063,2
0937,00320,2
0235,00187,0
0691,00001,2
0644,00318,2
0497,00450,1
0304,00281,0
0976,00467,1
0991,00499,1
0211,00103,0
0703,00437,1
0668,00073,1
0649,00360,1
0177,00463,0
0174,00178,2
0108,00041,2
0302,00117,1
0999,00100,1
0062,00005,0
0924,00431,2
0696,00488,0
0204,00424,0
0580,00114,1
0285,00372,0
0910,00089,0
0294,00125,2
0584,00065,2
0614,00443,1
0141,00233,2
0022,00486,0
0368,00086,2
0325,00496,1
0769,00230,1
0495,00339,0
0434,00477,0
0617,00087,0
0218,00492,0
0025,00056,2
0279,00098,2
0808,00279,1
0516,00069,1
0584,00052,2
0193,00135,1
0715,00494,2
0231,00389,0
0678,00044,2
0412,00421,0
0485,00032,0
0869,00093,2
0768,00392,2
0589,00222,1
0349,00397,2
0562,00213,2
0116,00199,0
0694,00060,2
0940,00183,1
0960,00438,1
0743,00269,0
0127,00236,2
0401,00042,2
0106,00241,2
0352,00177,1
0219,00282,1
0721,00244,2
0635,00324,2
0147,00244,0
0656,00442,1
0867,00192,1
0070,00022,0
0064,00413,0
0294,00287,1
0679,00003,0
0320,00479,1
0639,00204,2
0603,00394,0
0712,00268,2
0490,00022,0
0961,00091,1
0553,00160,2
0030,00059,0
0447,00039,1
0686,00248,1
0513,00149,0
0827,00113,0
0712,00396,0
0962,00023,1
0779,00102,1
0625,00411,1
0723,00225,0
0343,00289,0
0066,00299,1
0702,00456,0
0377,00463,2
0525,00374,1
0201,00282,1
0849,00027,1
0347,00025,1
0264,00308,1
0167,00136,0
0772,00311,2
0402,00090,0
0937,00467,2
0420,00116,2
0347,00122,2
0913,00137,1
0991,00172,0
0256,00300,0
0162,00200,1
0613,00226,1
0796,00146,0
0523,00361,1
0717,00488,1
0751,00133,0
0476,00039,0
0385,00378,1
0064,00181,0
0533,00339,0
0748,00361,2
0409,00057,1
0645,00040,1
0624,00259,0
0870,00209,0
0987,00108,2
0477,00360,1
0751,00144,0
0733,00453,0
0546,00103,1
